,game,game_id,player_id,status,start_time,end_time,player_hand,player_hand_value,banker_hand,banker_hand_value,last_action,player_wager,player_payout,game_outcome,player_bet,player_bet_outcome
69,Baccarat,GID-LRT243,PID-000027,Success,2023-02-17T22:23:32,2023-02-17T22:26:14,"[{'value': 'K', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Spades'}, {'value': '6', 'rank': 'Clubs'}]",7,"[{'value': '7', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}]",7,initial_deal,619.0,-619.0,It's a tie!,Player,Player bet on player losses!
70,Baccarat,GID-PGGEDZ,PID-000025,Success,2023-12-16T11:12:48,2023-12-16T11:14:39,"[{'value': '3', 'rank': 'Clubs'}, {'value': '7', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Spades'}]",0,"[{'value': '6', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Clubs'}]",7,initial_deal,546.0,-546.0,Banker wins!,Tie,Player bet on tie losses!
71,Baccarat,GID-YCSC5H,PID-000042,Success,2023-04-12T05:52:39,2023-04-12T05:55:29,"[{'value': '5', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Clubs'}]",9,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Spades'}]",8,initial_deal,898.0,-898.0,Player wins!,Banker,Player bet on banker losses!
72,Baccarat,GID-LJDK7Z,PID-000016,Success,2024-05-20T04:13:51,2024-05-20T04:17:45,"[{'value': '2', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Clubs'}]",7,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Spades'}, {'value': '8', 'rank': 'Spades'}]",8,banker_draw,334.0,-334.0,Banker wins!,Player,Player bet on player losses!
73,Baccarat,GID-N4JVRG,PID-000011,Success,2023-10-26T23:29:34,2023-10-26T23:32:09,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Diamonds'}]",8,"[{'value': 'K', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,65.0,-65.0,Banker wins!,Tie,Player bet on tie losses!
74,Baccarat,GID-N7CFNQ,PID-000050,Success,2023-07-04T14:26:05,2023-07-04T14:29:35,"[{'value': '7', 'rank': 'Diamonds'}, {'value': '3', 'rank': 'Spades'}, {'value': '9', 'rank': 'Clubs'}]",9,"[{'value': '10', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}]",8,initial_deal,758.0,-758.0,Player wins!,Banker,Player bet on banker losses!
75,Baccarat,GID-S5Z58T,PID-000035,Success,2023-01-08T02:40:16,2023-01-08T02:41:43,"[{'value': 'Q', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Spades'}, {'value': '7', 'rank': 'Diamonds'}]",7,"[{'value': '2', 'rank': 'Hearts'}, {'value': '10', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Clubs'}]",1,banker_draw,168.0,-168.0,Player wins!,Tie,Player bet on tie losses!
76,Baccarat,GID-8G6ED2,PID-000010,Success,2023-05-18T16:49:56,2023-05-18T16:52:52,"[{'value': '4', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Spades'}, {'value': '3', 'rank': 'Clubs'}]",4,"[{'value': '4', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Spades'}, {'value': '4', 'rank': 'Spades'}]",8,banker_draw,503.0,477.84999999999997,Banker wins!,Banker,Player bet on banker wins!
77,Baccarat,GID-ILHX0E,PID-000020,Success,2023-07-30T16:30:45,2023-07-30T16:33:37,"[{'value': 'A', 'rank': 'Diamonds'}, {'value': '3', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Spades'}]",4,"[{'value': '9', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Diamonds'}]",9,initial_deal,735.0,698.25,Banker wins!,Banker,Player bet on banker wins!
78,Baccarat,GID-XB06NV,PID-000004,Success,2023-12-07T01:33:13,2023-12-07T01:36:47,"[{'value': '2', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Diamonds'}]",7,"[{'value': '8', 'rank': 'Hearts'}, {'value': '10', 'rank': 'Diamonds'}]",8,initial_deal,663.0,-663.0,Banker wins!,Tie,Player bet on tie losses!
79,Baccarat,GID-S13S21,PID-000004,Success,2023-12-07T19:54:23,2023-12-07T19:58:04,"[{'value': '5', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Diamonds'}]",6,"[{'value': '4', 'rank': 'Diamonds'}, {'value': '3', 'rank': 'Clubs'}]",7,initial_deal,874.0,-874.0,Banker wins!,Tie,Player bet on tie losses!
80,Baccarat,GID-QYBX95,PID-000012,Success,2024-01-08T08:28:40,2024-01-08T08:30:28,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Hearts'}]",3,"[{'value': '7', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Hearts'}]",2,banker_draw,639.0,-639.0,Player wins!,Tie,Player bet on tie losses!
81,Baccarat,GID-ABFCFI,PID-000001,Success,2023-06-07T03:05:42,2023-06-07T03:07:39,"[{'value': '7', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Hearts'}]",7,"[{'value': 'K', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Spades'}, {'value': '2', 'rank': 'Diamonds'}]",3,banker_draw,623.0,623.0,Player wins!,Player,Player bet on player wins!
82,Baccarat,GID-VT5CKP,PID-000049,Success,2023-12-21T23:16:19,2023-12-21T23:20:02,"[{'value': '7', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Spades'}, {'value': '4', 'rank': 'Spades'}]",9,"[{'value': '2', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Diamonds'}]",2,banker_draw,379.0,-379.0,Player wins!,Banker,Player bet on banker losses!
83,Baccarat,GID-ZX67QF,PID-000050,Success,2023-02-19T06:43:23,2023-02-19T06:46:17,"[{'value': '9', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Diamonds'}]",4,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Clubs'}]",6,initial_deal,975.0,926.25,Banker wins!,Banker,Player bet on banker wins!
84,Baccarat,GID-9XDKTH,PID-000009,Success,2023-04-05T08:20:18,2023-04-05T08:22:47,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Spades'}, {'value': '6', 'rank': 'Spades'}]",9,"[{'value': 'A', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Spades'}, {'value': 'J', 'rank': 'Clubs'}]",1,banker_draw,114.0,-114.0,Player wins!,Tie,Player bet on tie losses!
85,Baccarat,GID-IOC5I3,PID-000020,Success,2023-01-26T18:24:26,2023-01-26T18:27:11,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Diamonds'}]",6,"[{'value': '7', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Spades'}]",7,initial_deal,617.0,-617.0,Banker wins!,Player,Player bet on player losses!
86,Baccarat,GID-YZFVUM,PID-000001,Success,2023-12-14T02:49:34,2023-12-14T02:52:13,"[{'value': '9', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}]",9,"[{'value': '7', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Diamonds'}]",6,initial_deal,635.0,-635.0,Player wins!,Tie,Player bet on tie losses!
87,Baccarat,GID-FUNGQF,PID-000033,Success,2024-01-21T11:27:32,2024-01-21T11:29:21,"[{'value': '2', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Clubs'}]",6,"[{'value': '5', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Diamonds'}]",7,initial_deal,430.0,-430.0,Banker wins!,Player,Player bet on player losses!
88,Baccarat,GID-KO036Z,PID-000009,Success,2023-06-30T16:21:57,2023-06-30T16:23:56,"[{'value': '4', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Clubs'}]",3,"[{'value': '10', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,640.0,-640.0,Banker wins!,Tie,Player bet on tie losses!
89,Baccarat,GID-WUIAEO,PID-000022,Success,2023-10-28T17:34:49,2023-10-28T17:36:45,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Diamonds'}]",8,"[{'value': 'K', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}]",1,banker_draw,313.0,313.0,Player wins!,Player,Player bet on player wins!
90,Baccarat,GID-G604P4,PID-000010,Success,2023-05-21T02:42:38,2023-05-21T02:45:34,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Spades'}]",9,"[{'value': '4', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Diamonds'}, {'value': '3', 'rank': 'Hearts'}]",4,banker_draw,231.0,-231.0,Player wins!,Tie,Player bet on tie losses!
91,Baccarat,GID-UJE2J4,PID-000018,Success,2023-05-15T07:14:53,2023-05-15T07:16:47,"[{'value': '6', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Diamonds'}]",6,"[{'value': 'J', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Clubs'}, {'value': '7', 'rank': 'Clubs'}]",2,banker_draw,184.0,-184.0,Player wins!,Tie,Player bet on tie losses!
92,Baccarat,GID-2CMKKS,PID-000034,Success,2024-04-15T11:10:53,2024-04-15T11:12:51,"[{'value': 'J', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Spades'}]",7,"[{'value': 'K', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Spades'}]",8,initial_deal,570.0,541.5,Banker wins!,Banker,Player bet on banker wins!
93,Baccarat,GID-KDULZO,PID-000030,Success,2023-10-27T02:00:23,2023-10-27T02:03:06,"[{'value': '5', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Diamonds'}]",8,"[{'value': '8', 'rank': 'Clubs'}, {'value': '3', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Hearts'}]",1,banker_draw,274.0,-274.0,Player wins!,Tie,Player bet on tie losses!
94,Baccarat,GID-G71ONE,PID-000008,Success,2023-02-23T12:21:52,2023-02-23T12:23:50,"[{'value': '6', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Clubs'}, {'value': '5', 'rank': 'Spades'}]",0,"[{'value': 'Q', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Spades'}]",7,initial_deal,905.0,859.75,Banker wins!,Banker,Player bet on banker wins!
95,Baccarat,GID-5PU7WQ,PID-000006,Success,2024-02-15T13:57:27,2024-02-15T14:00:05,"[{'value': 'J', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}, {'value': '7', 'rank': 'Clubs'}]",7,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Clubs'}, {'value': 'K', 'rank': 'Diamonds'}]",3,banker_draw,519.0,519.0,Player wins!,Player,Player bet on player wins!
96,Baccarat,GID-HWDFH2,PID-000038,Success,2024-06-21T05:08:03,2024-06-21T05:11:27,"[{'value': '8', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Diamonds'}]",7,"[{'value': '7', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Diamonds'}]",7,initial_deal,801.0,6408.0,It's a tie!,Tie,Player bet on tie wins!
97,Baccarat,GID-PT49ER,PID-000011,Success,2023-09-26T03:47:01,2023-09-26T03:48:26,"[{'value': 'J', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Spades'}, {'value': '10', 'rank': 'Clubs'}]",0,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Spades'}]",8,initial_deal,915.0,-915.0,Banker wins!,Tie,Player bet on tie losses!
98,Baccarat,GID-YBKFJ1,PID-000005,Success,2023-05-30T12:15:21,2023-05-30T12:19:09,"[{'value': 'A', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Diamonds'}]",2,"[{'value': '4', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}, {'value': '3', 'rank': 'Hearts'}]",8,banker_draw,472.0,-472.0,Banker wins!,Tie,Player bet on tie losses!
99,Baccarat,GID-5FQ7SJ,PID-000040,Success,2023-03-31T17:42:19,2023-03-31T17:44:57,"[{'value': '4', 'rank': 'Clubs'}, {'value': 'K', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Spades'}]",5,"[{'value': 'A', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Spades'}]",5,banker_draw,117.0,-117.0,It's a tie!,Player,Player bet on player losses!
100,Baccarat,GID-HG8BFP,PID-000011,Success,2024-01-16T22:51:23,2024-01-16T22:53:19,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '3', 'rank': 'Clubs'}]",6,"[{'value': '5', 'rank': 'Clubs'}, {'value': '3', 'rank': 'Spades'}]",8,initial_deal,720.0,-720.0,Banker wins!,Tie,Player bet on tie losses!
101,Baccarat,GID-3R50ZE,PID-000014,Success,2024-06-28T05:58:20,2024-06-28T06:00:02,"[{'value': '6', 'rank': 'Diamonds'}, {'value': '4', 'rank': 'Clubs'}, {'value': '8', 'rank': 'Spades'}]",8,"[{'value': '7', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}]",7,initial_deal,352.0,352.0,Player wins!,Player,Player bet on player wins!
102,Baccarat,GID-I404TX,PID-000024,Success,2024-03-24T20:12:57,2024-03-24T20:15:54,"[{'value': '5', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Clubs'}]",8,"[{'value': '10', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Diamonds'}]",6,initial_deal,553.0,-553.0,Player wins!,Banker,Player bet on banker losses!
103,Baccarat,GID-5EWBBC,PID-000035,Success,2023-09-24T03:44:57,2023-09-24T03:48:55,"[{'value': 'K', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Diamonds'}]",7,"[{'value': '8', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Spades'}]",8,initial_deal,408.0,387.59999999999997,Banker wins!,Banker,Player bet on banker wins!
104,Baccarat,GID-26FO8A,PID-000018,Success,2023-06-25T05:23:44,2023-06-25T05:27:40,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Diamonds'}, {'value': '3', 'rank': 'Diamonds'}]",4,"[{'value': '7', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Spades'}]",7,initial_deal,22.0,20.9,Banker wins!,Banker,Player bet on banker wins!
105,Baccarat,GID-J79458,PID-000029,Success,2024-05-05T01:06:54,2024-05-05T01:08:48,"[{'value': '10', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Clubs'}]",6,"[{'value': '7', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Diamonds'}]",8,initial_deal,868.0,824.5999999999999,Banker wins!,Banker,Player bet on banker wins!
106,Baccarat,GID-XD5YVW,PID-000027,Success,2023-04-12T10:39:47,2023-04-12T10:41:35,"[{'value': '10', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Clubs'}, {'value': '6', 'rank': 'Clubs'}]",6,"[{'value': 'K', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Diamonds'}]",7,initial_deal,812.0,-812.0,Banker wins!,Tie,Player bet on tie losses!
107,Baccarat,GID-ADTRY0,PID-000032,Success,2023-10-13T09:31:50,2023-10-13T09:33:44,"[{'value': '9', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Spades'}]",9,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Diamonds'}]",8,initial_deal,944.0,-944.0,Player wins!,Banker,Player bet on banker losses!
108,Baccarat,GID-SO69RV,PID-000023,Success,2023-05-29T04:08:51,2023-05-29T04:12:45,"[{'value': '7', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Clubs'}]",7,"[{'value': '5', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Clubs'}]",6,initial_deal,89.0,-89.0,Player wins!,Tie,Player bet on tie losses!
109,Baccarat,GID-DMW4F3,PID-000018,Success,2023-05-13T18:48:42,2023-05-13T18:50:27,"[{'value': '9', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Clubs'}, {'value': '7', 'rank': 'Diamonds'}]",7,"[{'value': '2', 'rank': 'Spades'}, {'value': '9', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}]",1,banker_draw,925.0,925.0,Player wins!,Player,Player bet on player wins!
110,Baccarat,GID-J0F6OE,PID-000008,Success,2023-10-19T07:47:23,2023-10-19T07:51:18,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Diamonds'}]",6,"[{'value': '4', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Diamonds'}]",7,initial_deal,996.0,-996.0,Banker wins!,Player,Player bet on player losses!
111,Baccarat,GID-3J20MP,PID-000036,Success,2023-12-17T12:22:02,2023-12-17T12:23:09,"[{'value': '3', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}]",4,"[{'value': '2', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Diamonds'}]",7,initial_deal,286.0,-286.0,Banker wins!,Player,Player bet on player losses!
112,Baccarat,GID-PIOL19,PID-000049,Success,2023-11-17T18:51:09,2023-11-17T18:54:29,"[{'value': '8', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Spades'}]",7,"[{'value': '9', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Hearts'}]",9,initial_deal,892.0,-892.0,Banker wins!,Player,Player bet on player losses!
113,Baccarat,GID-29EM9K,PID-000016,Success,2024-06-23T23:16:12,2024-06-23T23:18:56,"[{'value': '5', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Diamonds'}]",8,"[{'value': 'K', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Spades'}, {'value': '6', 'rank': 'Spades'}]",6,banker_draw,177.0,177.0,Player wins!,Player,Player bet on player wins!
114,Baccarat,GID-22QFBF,PID-000002,Success,2023-03-19T00:42:36,2023-03-19T00:46:23,"[{'value': '9', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Spades'}]",9,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '4', 'rank': 'Spades'}]",7,initial_deal,272.0,-272.0,Player wins!,Banker,Player bet on banker losses!
115,Baccarat,GID-7CMWMR,PID-000040,Success,2023-04-10T12:26:23,2023-04-10T12:30:16,"[{'value': '6', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Hearts'}]",6,"[{'value': '10', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,930.0,883.5,Banker wins!,Banker,Player bet on banker wins!
116,Baccarat,GID-EJZF23,PID-000031,Success,2023-07-07T01:56:44,2023-07-07T01:58:43,"[{'value': '2', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Clubs'}]",3,"[{'value': '10', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Spades'}]",7,initial_deal,133.0,126.35,Banker wins!,Banker,Player bet on banker wins!
117,Baccarat,GID-SYTYLP,PID-000004,Success,2024-04-23T18:04:48,2024-04-23T18:06:44,"[{'value': '3', 'rank': 'Clubs'}, {'value': '7', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Diamonds'}]",1,"[{'value': '5', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Spades'}, {'value': '5', 'rank': 'Diamonds'}]",0,banker_draw,758.0,758.0,Player wins!,Player,Player bet on player wins!
118,Baccarat,GID-KHRKG0,PID-000018,Success,2023-12-30T23:59:46,2023-12-31T00:01:43,"[{'value': 'Q', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Spades'}]",6,"[{'value': '7', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Spades'}]",7,initial_deal,641.0,-641.0,Banker wins!,Tie,Player bet on tie losses!
119,Baccarat,GID-YRZB5T,PID-000043,Success,2024-06-08T08:00:38,2024-06-08T08:03:30,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Hearts'}]",9,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Spades'}]",8,initial_deal,320.0,320.0,Player wins!,Player,Player bet on player wins!
120,Baccarat,GID-7W2ZTT,PID-000038,Success,2024-02-04T16:47:25,2024-02-04T16:50:16,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': '10', 'rank': 'Clubs'}, {'value': '8', 'rank': 'Hearts'}]",8,"[{'value': 'Q', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,948.0,-948.0,Banker wins!,Tie,Player bet on tie losses!
121,Baccarat,GID-9KEI9Q,PID-000049,Success,2023-07-30T09:44:13,2023-07-30T09:48:04,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Spades'}]",8,"[{'value': 'K', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Clubs'}, {'value': '6', 'rank': 'Diamonds'}]",6,banker_draw,417.0,417.0,Player wins!,Player,Player bet on player wins!
122,Baccarat,GID-RHYKEW,PID-000046,Success,2023-10-15T11:04:12,2023-10-15T11:06:45,"[{'value': 'A', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Clubs'}, {'value': '3', 'rank': 'Clubs'}]",4,"[{'value': '8', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Spades'}]",7,initial_deal,425.0,-425.0,Banker wins!,Player,Player bet on player losses!
123,Baccarat,GID-CJCYFN,PID-000035,Success,2023-02-01T07:36:43,2023-02-01T07:40:38,"[{'value': '6', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}]",7,"[{'value': 'J', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,189.0,179.54999999999998,Banker wins!,Banker,Player bet on banker wins!
124,Baccarat,GID-XK7NJH,PID-000030,Success,2023-08-03T06:47:04,2023-08-03T06:49:24,"[{'value': '7', 'rank': 'Diamonds'}, {'value': '4', 'rank': 'Spades'}, {'value': '2', 'rank': 'Spades'}]",3,"[{'value': '9', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}]",7,initial_deal,260.0,-260.0,Banker wins!,Tie,Player bet on tie losses!
125,Baccarat,GID-HUDE9Q,PID-000048,Success,2024-04-22T16:24:20,2024-04-22T16:27:50,"[{'value': '7', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Spades'}]",6,"[{'value': '4', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Clubs'}]",8,initial_deal,907.0,-907.0,Banker wins!,Tie,Player bet on tie losses!
126,Baccarat,GID-FNBBI6,PID-000049,Success,2023-09-07T16:28:20,2023-09-07T16:32:04,"[{'value': '2', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Diamonds'}]",9,"[{'value': '3', 'rank': 'Spades'}, {'value': '6', 'rank': 'Spades'}]",9,initial_deal,280.0,2240.0,It's a tie!,Tie,Player bet on tie wins!
127,Baccarat,GID-USV7EP,PID-000039,Success,2023-06-19T04:22:32,2023-06-19T04:24:24,"[{'value': '4', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Spades'}]",9,"[{'value': '9', 'rank': 'Clubs'}, {'value': 'K', 'rank': 'Clubs'}]",9,initial_deal,834.0,6672.0,It's a tie!,Tie,Player bet on tie wins!
128,Baccarat,GID-8XWFDP,PID-000006,Success,2023-01-17T22:39:10,2023-01-17T22:40:26,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Spades'}, {'value': '9', 'rank': 'Hearts'}]",9,"[{'value': '2', 'rank': 'Clubs'}, {'value': '5', 'rank': 'Spades'}]",7,initial_deal,810.0,-810.0,Player wins!,Banker,Player bet on banker losses!
129,Baccarat,GID-BLMGJQ,PID-000040,Success,2024-06-01T21:44:39,2024-06-01T21:48:36,"[{'value': 'Q', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Spades'}]",7,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Diamonds'}]",9,initial_deal,878.0,-878.0,Banker wins!,Player,Player bet on player losses!
130,Baccarat,GID-59MMYZ,PID-000038,Success,2024-05-23T02:10:30,2024-05-23T02:14:16,"[{'value': '5', 'rank': 'Spades'}, {'value': '10', 'rank': 'Spades'}, {'value': '6', 'rank': 'Hearts'}]",1,"[{'value': '3', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Clubs'}]",7,initial_deal,765.0,-765.0,Banker wins!,Player,Player bet on player losses!
131,Baccarat,GID-VIGG9L,PID-000029,Success,2024-05-16T15:01:01,2024-05-16T15:02:27,"[{'value': '7', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}]",7,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Clubs'}]",9,initial_deal,573.0,544.35,Banker wins!,Banker,Player bet on banker wins!
132,Baccarat,GID-2Z1ABO,PID-000041,Success,2023-02-14T18:10:19,2023-02-14T18:13:47,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Clubs'}]",8,"[{'value': 'Q', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}, {'value': '9', 'rank': 'Clubs'}]",0,banker_draw,282.0,282.0,Player wins!,Player,Player bet on player wins!
133,Baccarat,GID-QH2UFT,PID-000050,Success,2024-04-16T21:50:25,2024-04-16T21:52:55,"[{'value': '2', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Spades'}]",7,"[{'value': '5', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Spades'}]",9,initial_deal,69.0,-69.0,Banker wins!,Tie,Player bet on tie losses!
134,Baccarat,GID-U1UACV,PID-000016,Success,2023-03-28T06:16:17,2023-03-28T06:17:48,"[{'value': '4', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Spades'}, {'value': '5', 'rank': 'Spades'}]",0,"[{'value': '6', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Diamonds'}]",3,banker_draw,41.0,-41.0,Banker wins!,Player,Player bet on player losses!
135,Baccarat,GID-5B0EVB,PID-000023,Success,2024-02-12T11:12:05,2024-02-12T11:15:29,"[{'value': '2', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Spades'}]",9,"[{'value': '10', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Spades'}]",1,banker_draw,392.0,392.0,Player wins!,Player,Player bet on player wins!
136,Baccarat,GID-VWI3E2,PID-000023,Success,2023-07-20T01:21:36,2023-07-20T01:23:32,"[{'value': '8', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Spades'}, {'value': '2', 'rank': 'Spades'}]",6,"[{'value': '4', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Diamonds'}]",6,initial_deal,299.0,-299.0,It's a tie!,Player,Player bet on player losses!
